 | Demonstrativo de Receitas
 |  |  |  | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | 21 | 22 | 23 | 24 | 25 | 26 | 27 | 28 | 29 | 30
 |  | Social |  | 273692.5873423285 | 276065.900401532 | 278439.2134607355 | 280812.526519939 | 283185.8395791426 | 285523.7300553729 | 287401.1269529518 | 289278.5238505307 | 291155.92074810964 | 293033.31764568854 | 294928.4258347541 | 296433.88561111444 | 297939.3453874749 | 299444.80516383535 | 300950.2649401958 | 302473.43600804283 | 303447.55703980546 | 304421.6780715681 | 305395.7991033307 | 306369.9201350933 | 307361.7524583426 | 308335.8734901052 | 309309.9945218679 | 310284.1155536305 | 311258.2365853932 | 312232.3576171559 | 313206.47864891845 | 314180.5996806811 | 315154.72071244376 | 316128.8417442064
 |  | Residencial (Fixa) |  | 61243.5319577356 | 61774.60251247168 | 62305.67306720776 | 62836.74362194383 | 63367.81417667991 | 63890.95830522589 | 64311.05889330069 | 64731.15948137549 | 65151.2600694503 | 65571.3606575251 | 65995.42445869496 | 66332.29757177382 | 66669.17068485268 | 67006.04379793152 | 67342.91691101037 | 67683.75323718427 | 67901.72995741178 | 68119.70667763926 | 68337.68339786676 | 68555.66011809424 | 68777.6000514168 | 68995.57677164428 | 69213.55349187177 | 69431.53021209927 | 69649.50693232675 | 69867.48365255426 | 70085.46037278176 | 70303.43709300923 | 70521.41381323674 | 70739.39053346423
 |  | Residencial (0 a 5 m³) |  | 267705.37056696904 | 270026.7657430496 | 272348.16091913026 | 274669.55609521084 | 276990.9512712915 | 279277.6987581768 | 281114.0262855242 | 282950.3538128716 | 284786.68134021893 | 286623.00886756624 | 288476.6602395113 | 289949.1870303087 | 291421.7138211061 | 292894.2406119035 | 294366.7674027009 | 295856.61803809594 | 296809.4294909648 | 297762.2409438338 | 298715.05239670264 | 299667.86384957156 | 300637.9991470381 | 301590.810599907 | 302543.622052776 | 303496.4335056448 | 304449.2449585137 | 305402.0564113827 | 306354.8678642516 | 307307.67931712046 | 308260.4907699894 | 309213.3022228583
 |  | Residencial (> 5m³ a 10m³) |  | 307834.4094848373 | 310503.78183136985 | 313173.1541779025 | 315842.5265244351 | 318511.8988709677 | 321141.42983919376 | 323253.022889436 | 325364.61593967816 | 327476.20898992044 | 329587.80204016255 | 331719.3157795581 | 333412.5743575825 | 335105.8329356069 | 336799.09151363134 | 338492.3500916557 | 340205.52935883333 | 341301.16726226086 | 342396.80516568845 | 343492.443069116 | 344588.0809725435 | 345703.6395651243 | 346799.2774685518 | 347894.91537197947 | 348990.553275407 | 350086.19117883453 | 351181.8290822621 | 352277.46698568965 | 353373.10488911724 | 354468.7427925448 | 355564.3806959723
 |  | Residencial (> 10m³ a 15m³) |  | 257202.2700190453 | 259432.58802736425 | 261662.90603568315 | 263893.22404400207 | 266123.54205232096 | 268320.5717321575 | 270084.85314172314 | 271849.13455128885 | 273613.4159608546 | 275377.69737042027 | 277158.62294422725 | 278573.376904728 | 279988.13086522877 | 281402.88482572953 | 282817.6387862304 | 284249.0369109723 | 285164.46594423754 | 286079.8949775028 | 286995.32401076803 | 287910.7530440332 | 288842.8262415396 | 289758.25527480483 | 290673.6843080701 | 291589.1133413353 | 292504.54237460054 | 293419.9714078658 | 294335.40044113103 | 295250.82947439625 | 296166.25850766146 | 297081.6875409267
 |  | Residencial (> 15m³ a 20m³) |  | 184674.56658595236 | 186275.96385007698 | 187877.36111420157 | 189478.75837832622 | 191080.15564245082 | 192657.65145487204 | 193924.4283951497 | 195191.20533542742 | 196457.98227570512 | 197724.75921598278 | 199003.48688211216 | 200019.29857950463 | 201035.1102768971 | 202050.92197428955 | 203066.73367168204 | 204094.49609492617 | 204751.78601676834 | 205409.07593861056 | 206066.36586045273 | 206723.65578229495 | 207392.89642998882 | 208050.186351831 | 208707.4762736732 | 209364.7661955154 | 210022.0561173576 | 210679.34603919982 | 211336.635961042 | 211993.92588288416 | 212651.21580472638 | 213308.50572656855
 |  | Residencial (> 20m³ a 40m³) |  | 168156.41060536518 | 169614.5714169305 | 171072.73222849582 | 172530.89304006117 | 173989.05385162646 | 175425.45106898932 | 176578.92156172008 | 177732.39205445087 | 178885.86254718166 | 180039.33303991242 | 181203.68532974448 | 182128.63808334933 | 183053.5908369542 | 183978.54359055904 | 184903.49634416393 | 185839.33089487 | 186437.82973543787 | 187036.32857600573 | 187634.8274165736 | 188233.32625714145 | 188842.70689481054 | 189441.20573537835 | 190039.70457594626 | 190638.2034165141 | 191236.70225708198 | 191835.20109764984 | 192433.6999382177 | 193032.19877878553 | 193630.69761935342 | 194229.19645992125
 |  | Residencial (>40m³) |  | 40484.04086038091 | 40835.096414337495 | 41186.15196829407 | 41537.207522250654 | 41888.26307620724 | 42234.07899503013 | 42511.779657115185 | 42789.480319200244 | 43067.18098128531 | 43344.881643370354 | 43625.20212302227 | 43847.88661620367 | 44070.571109385084 | 44293.255602566496 | 44515.94009574791 | 44741.24440649616 | 44885.33437267237 | 45029.42433884858 | 45173.51430502478 | 45317.604271200995 | 45464.314054944036 | 45608.40402112025 | 45752.49398729646 | 45896.58395347266 | 46040.67391964888 | 46184.763885825094 | 46328.853852001295 | 46472.943818177504 | 46617.03378435372 | 46761.12375052992
 |  | Comercial |  | 305631.03201525944 | 308281.2978723775 | 310931.56372949545 | 313581.82958661346 | 316232.09544373146 | 318842.80509402684 | 320939.28405562765 | 323035.7630172285 | 325132.2419788293 | 327228.7209404301 | 329344.9780054423 | 331026.1167954052 | 332707.25558536814 | 334388.39437533106 | 336069.533165294 | 337770.45005866827 | 338858.24574629124 | 339946.0414339144 | 341033.8371215375 | 342121.63280916045 | 343229.20660019486 | 344317.002287818 | 345404.79797544103 | 346492.5936630641 | 347580.38935068715 | 348668.18503831024 | 349755.98072593333 | 350843.77641355636 | 351931.5721011794 | 353019.36778880254
 |  | Industrial |  | 15715.768890316029 | 15852.047479023875 | 15988.326067731723 | 16124.60465643957 | 16260.883245147415 | 16395.127825068575 | 16502.93029076284 | 16610.73275645711 | 16718.535222151375 | 16826.337687845644 | 16935.157157933252 | 17021.602531367334 | 17108.047904801413 | 17194.493278235495 | 17280.938651669578 | 17368.401029497 | 17424.336271130815 | 17480.271512764637 | 17536.206754398452 | 17592.141996032267 | 17649.09424205943 | 17705.029483693244 | 17760.964725327067 | 17816.899966960882 | 17872.8352085947 | 17928.77045022852 | 17984.70569186234 | 18040.64093349615 | 18096.576175129972 | 18152.511416763788
 |  | Pública |  | 143266.84189825732 | 144509.17392533078 | 145751.5059524043 | 146993.83797947777 | 148236.17000655123 | 149459.95976456392 | 150442.7000247862 | 151425.44028500852 | 152408.18054523083 | 153390.92080545312 | 154382.93220020586 | 155170.97863528976 | 155959.0250703737 | 156747.0715054576 | 157535.11794054153 | 158332.43551015586 | 158842.3479093278 | 159352.26030849974 | 159862.1727076717 | 160372.08510684365 | 160891.26864054598 | 161401.18103971792 | 161911.09343888992 | 162421.00583806186 | 162930.91823723383 | 163440.83063640576 | 163950.7430355777 | 164460.65543474964 | 164970.5678339216 | 165480.48023309355
 |  | Serra do Salitre |  | 1638660.87474894 | 1653095.5511315395 | 1667530.2275141384 | 1681964.9038967378 | 1696399.5802793365 | 1711094.340921082 | 1723318.301100941 | 1735542.2612807993 | 1747766.2214606584 | 1759990.1816405167 | 1772084.0996908029 | 1780666.8802426187 | 1789249.6607944341 | 1797832.44134625 | 1806415.221898066 | 1815258.0867090274 | 1821500.10892853 | 1827742.1311480321 | 1833984.1533675345 | 1840226.175587037 | 1846728.2820656851 | 1852970.3042851877 | 1859212.3265046906 | 1865454.3487241927 | 1871696.3709436946 | 1877938.393163197 | 1884180.4153826993 | 1890422.4376022017 | 1896664.4598217038 | 1902906.4820412057
 |  | Social |  | 312542.56065034406 | 315295.6932772934 | 318048.8259042427 | 320801.958531192 | 323555.09115814127 | 326357.82977836893 | 328689.31146245217 | 331020.79314653535 | 333352.2748306185 | 335683.7565147017 | 337990.4352021457 | 339627.43298033177 | 341264.4307585179 | 342901.428536704 | 344538.42631489004 | 346225.03008635447 | 347415.5739250353 | 348606.117763716 | 349796.6616023968 | 350987.2054410776 | 352227.35527303675 | 353417.89911171753 | 354608.44295039837 | 355798.98678907915 | 356989.5306277598 | 358180.07446644065 | 359370.61830512143 | 360561.16214380227 | 361751.70598248305 | 362942.2498211637
 |  | Residencial (Fixa) |  | 40016.48059815748 | 40368.978760715654 | 40721.47692327382 | 41073.97508583199 | 41426.47324839016 | 41785.32272919262 | 42083.83468667431 | 42382.346644156 | 42680.858601637694 | 42979.37055911939 | 43274.70685747894 | 43484.300359540546 | 43693.893861602155 | 43903.48736366377 | 44113.08086572538 | 44329.025686031295 | 44481.45732389428 | 44633.88896175727 | 44786.32059962027 | 44938.75223748326 | 45097.535193590535 | 45249.96683145354 | 45402.398469316526 | 45554.83010717952 | 45707.2617450425 | 45859.693382905505 | 46012.12502076849 | 46164.55665863149 | 46316.988296494485 | 46469.419934357466
 |  | Residencial (0 a 5 m³) |  | 174918.50036847155 | 176459.3267743838 | 178000.15318029607 | 179540.9795862083 | 181081.80599212056 | 182650.3950359772 | 183955.23901936237 | 185260.08300274747 | 186564.9269861327 | 187869.77096951782 | 189160.73363393077 | 190076.90068609483 | 190993.06773825883 | 191909.23479042292 | 192825.401842587 | 193769.33153269536 | 194435.63484336014 | 195101.9381540249 | 195768.2414646896 | 196434.5447753544 | 197128.61072396353 | 197794.9140346283 | 198461.21734529306 | 199127.52065595784 | 199793.82396662259 | 200460.1272772873 | 201126.4305879521 | 201792.73389861683 | 202459.03720928164 | 203125.34051994636
 |  | Residencial (> 5m³ a 10m³) |  | 201138.78610228206 | 202910.58240871437 | 204682.37871514665 | 206454.17502157897 | 208225.97132801125 | 210029.6918922171 | 211530.13200757417 | 213030.57212293122 | 214531.01223828833 | 216031.45235364538 | 217515.9303401157 | 218569.430846643 | 219622.93135317028 | 220676.43185969762 | 221729.93236622494 | 222815.35713052578 | 223581.53931709114 | 224347.7215036564 | 225113.90369022175 | 225880.08587678705 | 226678.19232112594 | 227444.37450769125 | 228210.55669425658 | 228976.73888082188 | 229742.92106738716 | 230509.1032539525 | 231275.2854405178 | 232041.46762708313 | 232807.64981364843 | 233573.83200021373
 |  | Residencial (> 10m³ a 15m³) |  | 183662.00157809796 | 185279.84795339903 | 186897.6943287001 | 188515.54070400118 | 190133.38707930222 | 191780.38383974388 | 193150.4519413502 | 194520.52004295652 | 195890.58814456285 | 197260.65624616915 | 198616.1491552052 | 199578.1118648437 | 200540.0745744821 | 201502.03728412063 | 202463.9999937591 | 203455.11308853814 | 204154.7223319116 | 204854.33157528503 | 205553.94081865845 | 206253.5500620319 | 206982.3096905459 | 207681.91893391934 | 208381.5281772928 | 209081.13742066623 | 209780.74666403965 | 210480.3559074131 | 211179.9651507865 | 211879.57439416 | 212579.18363753342 | 213278.7928809068
 |  | Residencial (> 15m³ a 20m³) |  | 131871.6997996643 | 133033.33448562276 | 134194.96917158127 | 135356.60385753974 | 136518.23854349818 | 137700.80358415862 | 138684.5302551505 | 139668.25692614235 | 140651.9835971342 | 141635.71026812607 | 142608.97176176697 | 143299.67346693145 | 143990.37517209593 | 144681.07687726046 | 145371.77858242494 | 146083.41064229142 | 146585.73915513832 | 147088.06766798522 | 147590.39618083212 | 148092.72469367902 | 148615.9835612279 | 149118.3120740748 | 149620.6405869217 | 150122.9690997686 | 150625.2976126155 | 151127.6261254624 | 151629.9546383093 | 152132.28315115627 | 152634.61166400317 | 153136.94017685004
 |  | Residencial (> 20m³ a 40m³) |  | 120076.47890387195 | 121134.21155670346 | 122191.94420953495 | 123249.67686236647 | 124307.40951519794 | 125384.20041402642 | 126279.93797588375 | 127175.67553774104 | 128071.41309959836 | 128967.15066145566 | 129853.3591003145 | 130482.28121821431 | 131111.20333611412 | 131740.12545401393 | 132369.04757191375 | 133017.02793581053 | 133474.42583973767 | 133931.8237436648 | 134389.2216475919 | 134846.61955151905 | 135323.0757014432 | 135780.47360537032 | 136237.87150929746 | 136695.2694132246 | 137152.6673171517 | 137610.06522107884 | 138067.46312500598 | 138524.86102893314 | 138982.25893286028 | 139439.65683678738
 |  | Residencial (>40m³) |  | 28908.68722051515 | 29163.338778445242 | 29417.990336375344 | 29672.64189430544 | 29927.29345223554 | 30186.53332652474 | 30402.184195402482 | 30617.83506428022 | 30833.485933157965 | 31049.136802035704 | 31262.493512733898 | 31413.907952584228 | 31565.32239243456 | 31716.736832284885 | 31868.151272135216 | 32024.15402834465 | 32134.27362096307 | 32244.393213581487 | 32354.51280619991 | 32464.632398818332 | 32579.340307795854 | 32689.459900414273 | 32799.579493032696 | 32909.69908565112 | 33019.818678269534 | 33129.93827088796 | 33240.05786350638 | 33350.17745612481 | 33460.297048743225 | 33570.41664136164
 |  | Comercial |  | 301624.5680160606 | 304281.5259598574 | 306938.48390365415 | 309595.44184745086 | 312252.39979124756 | 314957.2308511488 | 317207.2673080577 | 319457.30376496667 | 321707.34022187564 | 323957.3766787846 | 326183.4765776413 | 327763.289409088 | 329343.10224053473 | 330922.91507198144 | 332502.7279034282 | 334130.4138509793 | 335279.36863748607 | 336428.32342399267 | 337577.27821049944 | 338726.2329970061 | 339923.06089961727 | 341072.015686124 | 342220.9704726307 | 343369.9252591374 | 344518.88004564407 | 345667.8348321508 | 346816.78961865744 | 347965.74440516415 | 349114.69919167086 | 350263.6539781775
 |  | Industrial |  | 16838.264719343188 | 16986.59004144835 | 17134.915363553508 | 17283.240685658664 | 17431.56600776382 | 17582.5638581952 | 17708.172689527495 | 17833.78152085979 | 17959.390352192087 | 18084.999183524385 | 18209.27175069357 | 18297.465185458797 | 18385.658620224025 | 18473.852054989256 | 18562.045489754484 | 18652.911452845932 | 18717.05213267519 | 18781.192812504447 | 18845.333492333702 | 18909.47417216296 | 18976.287380318437 | 19040.428060147697 | 19104.568739976956 | 19168.709419806215 | 19232.85009963547 | 19296.990779464726 | 19361.131459293985 | 19425.272139123244 | 19489.4128189525 | 19553.553498781755
 |  | Pública |  | 127062.84679213176 | 128182.1211349559 | 129301.39547778001 | 130420.66982060412 | 131539.9441634282 | 132679.38561152844 | 133627.2395595056 | 134575.0935074828 | 135522.94745545997 | 136470.80140343713 | 137408.57179877625 | 138074.0862728879 | 138739.60074699952 | 139405.11522111116 | 140070.6296952228 | 140756.31127461055 | 141240.32180123718 | 141724.3323278638 | 142208.34285449047 | 142692.3533811171 | 143196.53101301988 | 143680.5415396465 | 144164.55206627317 | 144648.5625928998 | 145132.5731195264 | 145616.5836461531 | 146100.5941727797 | 146584.6046994064 | 147068.61522603303 | 147552.62575265963
 |  | TOTAL DE RECEITAS DA TARIFA DE REMUNERAÇÃO |  | 51715006.65991614 | 51963422.328385524 | 52211837.9968549 | 52460253.665324286 | 52708669.33379366 | 52957039.343395494 | 53177177.20567262 | 53397315.06794972 | 53617452.93022685 | 53837590.79250395 | 54057679.117923476 | 54190009.111614235 | 54322339.105304986 | 54454669.098995715 | 54586999.09268645 | 54720053.64142413 | 54778861.03340027 | 54837668.42537643 | 54896475.81735258 | 54955283.20932873 | 55013923.19384649 | 55072730.58582264 | 55131537.977798805 | 55190345.36977496 | 55249152.761751115 | 55307960.15372726 | 55366767.54570341 | 55425574.93767957 | 55484382.32965573 | 55543189.72163187
 |  | Inadimplência |  | 8594781.907727957 | 4941735.428743775 | 3930463.1872084667 | 3417288.2181796688 | 3162211.2051633047 | 2964653.490550907 | 2833476.4203254096 | 2845206.178743584 | 2856935.9371617604 | 2868665.6955799353 | 2880392.8144913656 | 2887443.8453381965 | 2894494.8761850265 | 2901545.9070318555 | 2908596.937878685 | 2915686.5756946807 | 2918820.0507541173 | 2921953.5258135553 | 2925087.000872993 | 2928220.4759324305 | 2931345.030904137 | 2934478.5059635746 | 2937611.9810230127 | 2940745.45608245 | 2943878.931141888 | 2947012.406201325 | 2950145.881260762 | 2953279.3563202 | 2956412.831379638 | 2959546.3064390747
 |  | RECEITAS DA TARIFA DE RDO |  | 43120224.75218818 | 47021686.89964175 | 48281374.809646435 | 49042965.44714462 | 49546458.128630355 | 49992385.85284459 | 50343700.78534721 | 50552108.889206134 | 50760516.99306509 | 50968925.096924014 | 51177286.30343211 | 51302565.26627604 | 51427844.22911996 | 51553123.19196386 | 51678402.15480777 | 51804367.06572945 | 51860040.98264615 | 51915714.89956287 | 51971388.816479586 | 52027062.73339631 | 52082578.16294235 | 52138252.07985907 | 52193925.99677579 | 52249599.91369251 | 52305273.830609225 | 52360947.74752594 | 52416621.66444265 | 52472295.581359364 | 52527969.49827609 | 52583643.4151928
 |  | RPU
 |  | Quantidade Coletada RPU (t/ano) |  | 16643.09934255 | 16720.403955785 | 16797.708569019997 | 16875.013182254996 | 16952.31779549 | 17029.559960529998 | 17096.731636964996 | 17163.9033134 | 17231.074989834997 | 17298.24666627 | 17365.294990969996 | 17404.118717514997 | 17442.942444059994 | 17481.76617060499 | 17520.58989715 | 17559.598026079995 | 17575.202792884997 | 17590.807559689994 | 17606.412326495 | 17622.017093299997 | 17637.669817964994 | 17653.27458477 | 17668.879351574997 | 17684.484118379998 | 17700.088885184996 | 17715.693651989997 | 17731.298418795 | 17746.9031856 | 17762.507952404998 | 17778.11271921
 |  | Total |  | 3722535.032958998 | 3739825.6304044463 | 3757116.227849894 | 3774406.825295342 | 3791697.4227407905 | 3808974.0524997604 | 3823998.232407922 | 3839022.4123160834 | 3854046.5922242445 | 3869070.7721324065 | 3884067.3621580903 | 3892751.002097936 | 3901434.6420377814 | 3910118.281977626 | 3918801.9219174716 | 3927526.806839649 | 3931017.0997182275 | 3934507.392596805 | 3937997.6854753834 | 3941487.978353961 | 3944988.997889292 | 3948479.29076787 | 3951969.5836464483 | 3955459.8765250253 | 3958950.169403605 | 3962440.4622821826 | 3965930.75516076 | 3969421.048039338 | 3972911.340917916 | 3976401.633796494
 |  | Arapuá |  | 29600.340925676817 | 29432.284485901968 | 29264.228046127122 | 29096.171606352273 | 28928.115166577416 | 28760.058726802574 | 28547.18723642109 | 28334.31574603962 | 28121.44425565814 | 27908.572765276665 | 27718.108800198504 | 27471.626021862055 | 27225.14324352561 | 26978.660465189165 | 26732.17768685272 | 26496.89867116793 | 26239.21213017983 | 25981.525589191726 | 25723.839048203623 | 25466.15250721552 | 25186.05844092411 | 24928.371899936003 | 24670.6853589479 | 24412.9988179598 | 24155.312276971694 | 23897.625735983594 | 23639.93919499549 | 23382.252654007385 | 23124.566113019286 | 22866.879572031183
 |  | Coromandel |  | 346349.07143913925 | 346544.0103285071 | 346738.9492178749 | 346933.8881072427 | 347128.82699661056 | 347346.6998729628 | 346830.68516581267 | 346314.6704586626 | 345798.6557515125 | 345282.6410443624 | 344766.62633721234 | 343768.99790338887 | 342771.3694695653 | 341773.74103574175 | 340776.11260191834 | 339755.55018111033 | 338322.1759945823 | 336888.8018080543 | 335455.4276215263 | 334022.0534349983 | 332600.1462419625 | 331166.7720554344 | 329733.39786890644 | 328300.0236823784 | 326866.6494958504 | 325433.27530932234 | 323999.9011227943 | 322566.52693626634 | 321133.1527497383 | 319699.7785632103
 |  | Cruzeiro da Fortaleza |  | 40848.918627940075 | 40893.7336785467 | 40938.54872915333 | 40983.36377975996 | 41028.17883036658 | 41095.40140627652 | 41084.197643624866 | 41072.993880973205 | 41061.79011832155 | 41050.58635566989 | 41016.97506771492 | 40927.344966501674 | 40837.71486528841 | 40748.084764075174 | 40658.45466286191 | 40580.02832430032 | 40445.58317248044 | 40311.13802066055 | 40176.69286884068 | 40042.2477170208 | 39907.80256520092 | 39773.35741338104 | 39638.912261561156 | 39504.46710974128 | 39370.0219579214 | 39235.57680610152 | 39101.13165428164 | 38966.686502461765 | 38832.24135064189 | 38697.796198822005
 |  | Guimarânia |  | 97599.97427697202 | 98503.77736806074 | 99407.58045914944 | 100311.38355023814 | 101215.18664132684 | 102108.23017180736 | 102893.67809620588 | 103679.12602060438 | 104464.57394500289 | 105250.02186940142 | 106024.71023319174 | 106648.76474846728 | 107272.8192637428 | 107896.87377901834 | 108520.92829429389 | 109166.5019307858 | 109618.40347633016 | 110070.3050218745 | 110522.20656741886 | 110974.10811296322 | 111404.49053729117 | 111856.39208283555 | 112308.29362837989 | 112760.19517392424 | 113212.09671946858 | 113663.99826501294 | 114115.8998105573 | 114567.80135610166 | 115019.702901646 | 115471.60444719036
 |  | Lagoa Formosa |  | 227207.00905492998 | 228181.70350176902 | 229156.3979486081 | 230131.09239544717 | 231105.7868422862 | 232069.01429563304 | 232630.89697675203 | 233192.779657871 | 233754.66233899 | 234316.545020109 | 234901.36168821238 | 235119.2345645647 | 235337.10744091697 | 235554.9803172692 | 235772.85319362147 | 236013.6600569582 | 235876.05613505148 | 235738.45221314474 | 235600.84829123813 | 235463.2443693314 | 235325.64044742472 | 235188.03652551802 | 235050.43260361135 | 234912.82868170465 | 234775.22475979794 | 234637.62083789127 | 234500.01691598454 | 234362.41299407787 | 234224.8090721712 | 234087.20515026446
 |  | Patos de Minas |  | 2440077.5035800934 | 2453193.309249923 | 2466309.1149197523 | 2479424.9205895816 | 2492540.726259411 | 2505642.3832715596 | 2518786.4862567494 | 2531930.5892419396 | 2545074.69222713 | 2558218.7952123205 | 2571334.6008821493 | 2580177.5119324657 | 2589020.422982782 | 2597863.334033098 | 2606706.2450834145 | 2615535.0074760504 | 2620869.051421602 | 2626203.0953671522 | 2631537.1393127036 | 2636871.183258254 | 2642191.078546124 | 2647525.1224916754 | 2652859.1664372263 | 2658193.2103827763 | 2663527.254328328 | 2668861.2982738786 | 2674195.342219429 | 2679529.3861649805 | 2684863.430110531 | 2690197.474056082
 |  | Presidente Olegário |  | 219157.1796233886 | 218572.36295528518 | 217987.54628718176 | 217402.7296190783 | 216817.91295097486 | 216210.16229588698 | 215189.59987507906 | 214169.03745427108 | 213148.47503346315 | 212127.91261265517 | 211095.88319835503 | 209696.90999230367 | 208297.9367862523 | 206898.96358020097 | 205499.9903741496 | 204078.08318111382 | 202564.4400401402 | 201050.79689916663 | 199537.15375819305 | 198023.51061721946 | 196532.8014632303 | 195019.1583222567 | 193505.51518128312 | 191991.87204030954 | 190478.22889933593 | 188964.58575836231 | 187450.94261738876 | 185937.29947641515 | 184423.65633544154 | 182910.01319446796
 |  | Rio Paranaíba |  | 177199.45043534035 | 178736.02756329838 | 180272.6046912564 | 181809.18181921446 | 183345.7589471725 | 184859.40208814607 | 186074.90339832183 | 187290.4047084976 | 188505.90601867338 | 189721.40732884916 | 190948.37563251707 | 191923.07007935617 | 192897.7645261952 | 193872.45897303429 | 194847.15341987333 | 195833.3148602046 | 196463.99950227694 | 197094.68414434927 | 197725.3687864216 | 198356.05342849393 | 198998.2050640585 | 199628.8897061308 | 200259.57434820317 | 200890.2589902755 | 201520.94363234783 | 202151.62827442016 | 202782.3129164925 | 203412.99755856482 | 204043.68220063715 | 204674.36684270948
 |  | Serra do Salitre |  | 144495.58499551695 | 145768.42127315383 | 147041.2575507907 | 148314.09382842763 | 149586.93010606448 | 150882.7003706858 | 151960.5977589549 | 153038.49514722396 | 154116.39253549304 | 155194.28992376212 | 156260.72031853898 | 157017.54188902574 | 157774.36345951256 | 158531.18502999932 | 159288.00660048614 | 160067.7621579574 | 160618.17784558417 | 161168.5935332109 | 161719.00922083764 | 162269.42490846445 | 162842.77458307566 | 163393.1902707024 | 163943.60595832916 | 164494.02164595595 | 165044.4373335827 | 165594.85302120942 | 166145.2687088362 | 166695.68439646295 | 167246.10008408976 | 167796.51577171648
 |  | TOTAL DE RECEITAS DE RPU |  | 3722535.032958998 | 3739825.6304044463 | 3757116.227849894 | 3774406.825295342 | 3791697.4227407905 | 3808974.0524997604 | 3823998.232407922 | 3839022.4123160834 | 3854046.5922242445 | 3869070.7721324065 | 3884067.3621580903 | 3892751.002097936 | 3901434.6420377814 | 3910118.281977626 | 3918801.9219174716 | 3927526.806839649 | 3931017.0997182275 | 3934507.392596805 | 3937997.6854753834 | 3941487.978353961 | 3944988.997889292 | 3948479.29076787 | 3951969.5836464483 | 3955459.8765250253 | 3958950.169403605 | 3962440.4622821826 | 3965930.75516076 | 3969421.048039338 | 3972911.340917916 | 3976401.633796494
 |  | Receitas com Energia
 |  | Energia gerada pela gaseificação | MWh | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
 |  |  | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
 |  | TOTAL DE RECEITAS ACESSÓRIAS |  | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
 |  | Receita Não Operacional
 |  | Venda dos caminhões  |  | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 7626241.893253908 | 6538645.634651275 | 0 | 0 | 0 | 0 | 0 | 0 | 7266058.959276527 | 0 | 0 | 1421444.7031850598 | 0 | 0 | 0 | 0 | 7266058.959276527 | 0 | 0 | 0 | 0 | 0
 |  | TOTAL DE RECEITAS |  | 46842759.78514718 | 50761512.530046195 | 52038491.03749633 | 52817372.272439964 | 53338155.55137114 | 53801359.90534435 | 54167699.01775513 | 54391131.30152222 | 62240805.478543244 | 61376641.50370769 | 55061353.6655902 | 55195316.26837397 | 55329278.871157736 | 55463241.47394148 | 55597204.07672524 | 55731893.8725691 | 63057117.04164091 | 55850222.29215968 | 55909386.50195497 | 57389995.41493533 | 56027567.160831645 | 56086731.37062694 | 56145895.58042224 | 56205059.79021753 | 63530282.95928936 | 56323388.20980812 | 56382552.41960341 | 56441716.6293987 | 56500880.83919401 | 56560045.04898929
[137 linhas]
