 | Demonstrativo de Receitas
 |  |  |  | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | 21 | 22 | 23 | 24 | 25 | 26 | 27 | 28 | 29 | 30
 |  | Social |  | 273609.29916838306 | 275981.88999790244 | 278354.4808274219 | 280727.07165694126 | 283099.6624864607 | 285436.8415125544 | 287313.6670941145 | 289190.4926756746 | 291067.3182572348 | 292944.1438387949 | 294838.6753220679 | 296343.67696765857 | 297848.6786132492 | 299353.68025883986 | 300858.68190443056 | 302381.389451734 | 303355.21404593973 | 304329.0386401455 | 305302.86323435116 | 306276.68782855687 | 307268.21832447546 | 308242.04291868117 | 309215.86751288694 | 310189.69210709265 | 311163.5167012984 | 312137.3412955042 | 313111.16588970984 | 314084.99048391555 | 315058.8150781213 | 316032.63967232703
 |  | Residencial (Fixa) |  | 61224.8947633846 | 61755.80370652144 | 62286.712649658286 | 62817.62159279511 | 63348.53053593195 | 63871.51546499212 | 64291.48821105558 | 64711.460957119045 | 65131.43370318251 | 65551.40644924599 | 65975.3412023478 | 66312.11180060623 | 66648.88239886468 | 66985.6529971231 | 67322.42359538155 | 67663.15620067832 | 67881.06658778673 | 68098.97697489514 | 68316.88736200354 | 68534.79774911194 | 68756.67014325869 | 68974.58053036708 | 69192.49091747549 | 69410.4013045839 | 69628.31169169229 | 69846.2220788007 | 70064.1324659091 | 70282.04285301748 | 70499.9532401259 | 70717.86362723431
 |  | Residencial (0 a 5 m³) |  | 267623.90438008244 | 269944.5931257584 | 272265.2818714344 | 274585.9706171104 | 276906.6593627864 | 279192.71096300444 | 281028.4796722706 | 282864.2483815367 | 284700.0170908027 | 286535.78580006876 | 288388.8730820638 | 289860.95176402247 | 291333.03044598113 | 292805.1091279398 | 294277.18780989846 | 295766.585064586 | 296719.10656467685 | 297671.6280647678 | 298624.14956485864 | 299576.67106494954 | 300546.5111377694 | 301499.0326378602 | 302451.55413795117 | 303404.075638042 | 304356.5971381329 | 305309.11863822385 | 306261.64013831475 | 307214.1616384056 | 308166.6831384965 | 309119.20463858737
 |  | Residencial (> 5m³ a 10m³) |  | 307740.7315153588 | 310409.29153755883 | 313077.85155975894 | 315746.41158195905 | 318414.97160415916 | 321043.70237229654 | 323154.65283761895 | 325265.6033029414 | 327376.55376826396 | 329487.50423358637 | 331618.3693259402 | 333311.1126236045 | 335003.8559212687 | 336696.59921893297 | 338389.3425165971 | 340102.0004412927 | 341197.3049280166 | 342292.6094147406 | 343387.9139014645 | 344483.2183881884 | 345598.43750194367 | 346693.7419886676 | 347789.04647539154 | 348884.35096211545 | 349979.6554488393 | 351074.95993556327 | 352170.2644222872 | 353265.5689090111 | 354360.87339573505 | 355456.1778824589
 |  | Residencial (> 10m³ a 15m³) |  | 257124.00006072264 | 259353.63935459036 | 261583.27864845798 | 263812.91794232564 | 266042.5572361933 | 268238.918331645 | 270002.6628476895 | 271766.4073637341 | 273530.1518797787 | 275293.8963958232 | 277074.28001107584 | 278488.60344375303 | 279902.9268764303 | 281317.2503091075 | 282731.5737417848 | 284162.5362736699 | 285077.6867301081 | 285992.8371865464 | 286907.9876429846 | 287823.1380994228 | 288754.927655069 | 289670.0781115072 | 290585.2285679454 | 291500.3790243836 | 292415.52948082186 | 293330.6799372601 | 294245.8303936983 | 295160.9808501365 | 296076.13130657474 | 296991.2817630129
 |  | Residencial (> 15m³ a 20m³) |  | 184618.36774047225 | 186219.27767881582 | 187820.1876171594 | 189421.09755550302 | 191022.00749384656 | 192599.02325400588 | 193865.41469777017 | 195131.80614153453 | 196398.19758529888 | 197664.58902906318 | 198942.92756191967 | 199958.4301347495 | 200973.93270757937 | 201989.43528040926 | 203004.93785323913 | 204032.38751516113 | 204689.4774152275 | 205346.5673152939 | 206003.6572153603 | 206660.7471154267 | 207329.7841045852 | 207986.8740046516 | 208643.96390471802 | 209301.0538047844 | 209958.1437048508 | 210615.23360491722 | 211272.3235049836 | 211929.41340504997 | 212586.5033051164 | 213243.59320518275
 |  | Residencial (> 20m³ a 40m³) |  | 168105.23844716925 | 169562.95552164802 | 171020.67259612682 | 172478.38967060563 | 173936.1067450844 | 175372.06684830232 | 176525.1863251288 | 177678.3058019553 | 178831.42527878183 | 179984.5447556083 | 181148.54271806526 | 182073.21399665257 | 182997.88527523982 | 183922.5565538271 | 184847.2278324144 | 185782.77759663214 | 186381.09430630624 | 186979.4110159804 | 187577.72772565452 | 188176.04443532863 | 188785.2396306332 | 189383.55634030732 | 189981.87304998148 | 190580.18975965556 | 191178.50646932973 | 191776.82317900387 | 192375.139888678 | 192973.4565983521 | 193571.77330802628 | 194170.09001770036
 |  | Residencial (>40m³) |  | 40471.72104613262 | 40822.66976936964 | 41173.61849260667 | 41524.567215843694 | 41875.515939080724 | 42221.22662167242 | 42498.84277587484 | 42776.458930077264 | 43054.07508427969 | 43331.69123848211 | 43611.92641300721 | 43834.54314043368 | 44057.15986786015 | 44279.77659528662 | 44502.39332271309 | 44727.62907046222 | 44871.67518820877 | 45015.72130595531 | 45159.767423701844 | 45303.813541448384 | 45450.47867951759 | 45594.52479726413 | 45738.57091501068 | 45882.61703275721 | 46026.66315050376 | 46170.709268250306 | 46314.75538599684 | 46458.80150374338 | 46602.84762148993 | 46746.89373923646
 |  | Comercial |  | 305538.02456187975 | 308187.4839090157 | 310836.9432561517 | 313486.4026032876 | 316135.86195042357 | 318745.7771281993 | 320841.61810429185 | 322937.4590803845 | 325033.30005647714 | 327129.14103256975 | 329244.7540933425 | 330925.3812911526 | 332606.0084889627 | 334286.6356867729 | 335967.262884583 | 337667.6621670732 | 338755.1268244797 | 339842.5914818863 | 340930.0561392929 | 342017.5207966994 | 343124.75753878604 | 344212.22219619266 | 345299.68685359915 | 346387.1515110057 | 347474.61616841226 | 348562.08082581876 | 349649.5454832254 | 350737.0101406319 | 351824.4747980384 | 352911.93945544504
 |  | Industrial |  | 15710.986379741911 | 15847.223497122704 | 15983.460614503501 | 16119.697731884295 | 16255.93484926509 | 16390.13857683423 | 16497.908236851872 | 16605.677896869514 | 16713.44755688716 | 16821.217216904803 | 16930.003571828274 | 17016.422638823555 | 17102.84170581883 | 17189.260772814112 | 17275.679839809396 | 17363.1156017105 | 17419.033821530975 | 17474.95204135145 | 17530.870261171927 | 17586.7884809924 | 17643.7233957187 | 17699.641615539178 | 17755.559835359654 | 17811.478055180127 | 17867.396275000603 | 17923.314494821083 | 17979.232714641556 | 18035.150934462028 | 18091.069154282508 | 18146.98737410298
 |  | Pública |  | 143223.24395589248 | 144465.19792535403 | 145707.15189481562 | 146949.1058642772 | 148191.05983373875 | 149414.47717679045 | 150396.91837651376 | 151379.3595762371 | 152361.80077596044 | 153344.24197568375 | 154335.95148861205 | 155123.7581110317 | 155911.56473345132 | 156699.37135587097 | 157487.17797829062 | 158284.2529139152 | 158794.01014018673 | 159303.76736645828 | 159813.5245927298 | 160323.28181900136 | 160842.30735847782 | 161352.06458474937 | 161861.82181102093 | 162371.57903729245 | 162881.336263564 | 163391.09348983556 | 163900.8507161071 | 164410.6079423786 | 164920.36516865017 | 165430.1223949217
 |  | Serra do Salitre |  | 1638162.209171991 | 1652592.4928969413 | 1667022.776621891 | 1681453.0603468406 | 1695883.34407179 | 1710573.6329089007 | 1722793.87318048 | 1735014.113452059 | 1747234.3537236382 | 1759454.593995217 | 1771544.8317107158 | 1780125.0004120374 | 1788705.1691133582 | 1797285.3378146798 | 1805865.5065160012 | 1814705.680329484 | 1820945.8030213544 | 1827185.9257132246 | 1833426.0484050945 | 1839666.1710969647 | 1846166.2989009956 | 1852406.4215928658 | 1858646.5442847363 | 1864886.6669766065 | 1871126.7896684764 | 1877366.9123603466 | 1883607.0350522168 | 1889847.157744087 | 1896087.2804359575 | 1902327.403127827
 |  | Social |  | 312447.44992992026 | 315199.7447432066 | 317952.03955649293 | 320704.3343697793 | 323456.62918306555 | 326258.5148938886 | 328589.2870781131 | 330920.0592623375 | 333250.831446562 | 335581.60363078647 | 337887.58036624256 | 339524.0799849534 | 341160.57960366417 | 342797.079222375 | 344433.5788410858 | 346119.6693573333 | 347309.85089821386 | 348500.03243909444 | 349690.21397997503 | 350880.39552085556 | 352120.16795927286 | 353310.34950015345 | 354500.5310410341 | 355690.7125819146 | 356880.89412279514 | 358071.0756636758 | 359261.2572045563 | 360451.43874543696 | 361641.62028631754 | 362831.801827198
 |  | Residencial (Fixa) |  | 40004.30306850969 | 40356.69396134396 | 40709.08485417822 | 41061.47574701249 | 41413.866639846754 | 41772.60691813749 | 42071.02803459173 | 42369.44915104597 | 42667.87026750022 | 42966.29138395446 | 43261.53780768047 | 43471.06752774408 | 43680.597247807695 | 43890.126967871314 | 44099.65668793493 | 44315.535793455034 | 44467.92104441039 | 44620.306295365735 | 44772.6915463211 | 44925.07679727646 | 45083.81143368828 | 45236.19668464365 | 45388.581935599 | 45540.967186554364 | 45693.35243750971 | 45845.73768846508 | 45998.122939420435 | 46150.5081903758 | 46302.89344133116 | 46455.278692286505
 |  | Residencial (0 a 5 m³) |  | 174865.27041940193 | 176405.62793202425 | 177945.98544464653 | 179486.34295726885 | 181026.70046989113 | 182594.8121719301 | 183899.25907451112 | 185203.70597709215 | 186508.15287967326 | 187812.59978225426 | 189103.16959012698 | 190019.0578408754 | 190934.94609162374 | 191850.8343423722 | 192766.7225931206 | 193710.3650332856 | 194376.46557928444 | 195042.56612528325 | 195708.66667128206 | 196374.76721728093 | 197068.62195269638 | 197734.72249869522 | 198400.82304469406 | 199066.9235906929 | 199733.0241366917 | 200399.1246826905 | 201065.22522868938 | 201731.32577468822 | 202397.42632068708 | 203063.52686668586
 |  | Residencial (> 5m³ a 10m³) |  | 201077.57698307745 | 202848.83410910887 | 204620.09123514025 | 206391.34836117167 | 208162.60548720302 | 209965.7771560458 | 211465.7606681805 | 212965.74418031517 | 214465.7276924499 | 215965.71120458457 | 217449.7374453136 | 218502.917358089 | 219556.0972708644 | 220609.27718363988 | 221662.45709641528 | 222747.55155200209 | 223513.50057947516 | 224279.44960694812 | 225045.3986344212 | 225811.34766189422 | 226609.21123217864 | 227375.16025965166 | 228141.1092871247 | 228907.05831459776 | 229673.00734207075 | 230438.9563695438 | 231204.90539701682 | 231970.8544244899 | 232736.8034519629 | 233502.75247943593
 |  | Residencial (> 10m³ a 15m³) |  | 183606.11086917104 | 185223.46491301502 | 186840.818956859 | 188458.17300070298 | 190075.52704454694 | 191722.02260269443 | 193091.67377495873 | 194461.32494722298 | 195830.97611948726 | 197200.6272917515 | 198555.70770686408 | 199517.3776788794 | 200479.04765089467 | 201440.71762291007 | 202402.38759492539 | 203393.19908124424 | 204092.59542452815 | 204791.991767812 | 205491.38811109585 | 206190.78445437975 | 206919.32231196715 | 207618.71865525105 | 208318.11499853493 | 209017.5113418188 | 209716.90768510266 | 210416.30402838657 | 211115.70037167042 | 211815.0967149544 | 212514.49305823824 | 213213.88940152206
 |  | Residencial (> 15m³ a 20m³) |  | 131831.5695455787 | 132992.85073116393 | 134154.13191674912 | 135315.41310233434 | 136476.69428791953 | 137658.8994588306 | 138642.32676914602 | 139625.75407946142 | 140609.18138977682 | 141592.6087000922 | 142565.57401774472 | 143256.06553349807 | 143946.55704925142 | 144637.0485650048 | 145327.54008075816 | 146038.95558183742 | 146541.13122965803 | 147043.30687747867 | 147545.48252529927 | 148047.6581731199 | 148570.75780626643 | 149072.93345408706 | 149575.1091019077 | 150077.2847497283 | 150579.46039754892 | 151081.63604536955 | 151583.8116931902 | 152085.98734101086 | 152588.1629888315 | 153090.33863665207
 |  | Residencial (> 20m³ a 40m³) |  | 120039.93808718848 | 121097.34885837157 | 122154.75962955464 | 123212.17040073773 | 124269.58117192077 | 125346.04438943147 | 126241.50936682976 | 127136.97434422803 | 128032.43932162633 | 128927.9042990246 | 129813.84305325907 | 130442.57378207061 | 131071.30451088217 | 131700.03523969374 | 132328.7659685053 | 132976.5491436445 | 133433.80785550742 | 133891.06656737038 | 134348.3252792333 | 134805.58399109627 | 135281.89514928687 | 135739.1538611498 | 136196.41257301276 | 136653.67128487572 | 137110.92999673865 | 137568.1887086016 | 138025.44742046454 | 138482.70613232753 | 138939.96484419046 | 139397.2235560534
 |  | Residencial (>40m³) |  | 28899.88993523557 | 29154.463999421834 | 29409.038063608103 | 29663.612127794368 | 29918.186191980632 | 30177.34717624233 | 30392.932419787456 | 30608.517663332583 | 30824.102906877706 | 31039.688150422833 | 31252.979933930248 | 31404.34829641938 | 31555.716658908514 | 31707.085021397645 | 31858.453383886776 | 32014.408666451338 | 32124.494748261615 | 32234.58083007189 | 32344.666911882166 | 32454.752993692447 | 32569.425995578153 | 32679.512077388426 | 32789.59815919871 | 32899.68424100899 | 33009.770322819255 | 33119.856404629536 | 33229.94248643982 | 33340.0285682501 | 33450.11465006037 | 33560.200731870646
 |  | Comercial |  | 301532.779781198 | 304188.9291785247 | 306845.07857585134 | 309501.22797317797 | 312157.37737050455 | 314861.3853155308 | 317110.737057411 | 319360.08879929123 | 321609.44054117147 | 323858.79228305165 | 326084.2147510821 | 327663.5468251682 | 329242.8788992543 | 330822.21097334044 | 332401.54304742656 | 334028.7336692122 | 335177.33881400217 | 336325.943958792 | 337474.5491035819 | 338623.15424837184 | 339819.6179408613 | 340968.22308565123 | 342116.82823044114 | 343265.43337523105 | 344414.0385200209 | 345562.6436648108 | 346711.2488096007 | 347859.85395439056 | 349008.45909918053 | 350157.0642439703
 |  | Industrial |  | 16833.140618853286 | 16981.420803655506 | 17129.70098845772 | 17277.981173259934 | 17426.261358062147 | 17577.213257905845 | 17702.783864855468 | 17828.354471805094 | 17953.925078754717 | 18079.495685704343 | 18203.730435133224 | 18291.89703150211 | 18380.06362787099 | 18468.23022423988 | 18556.396820608763 | 18647.23513201913 | 18711.356293014684 | 18775.477454010233 | 18839.598615005783 | 18903.719776001337 | 18970.51265203837 | 19034.633813033925 | 19098.75497402948 | 19162.876135025035 | 19226.997296020585 | 19291.118457016135 | 19355.23961801169 | 19419.360779007242 | 19483.481940002795 | 19547.603100998345
 |  | Pública |  | 127024.179933857 | 128143.11366710502 | 129262.04740035303 | 130380.98113360103 | 131499.91486684902 | 132639.00956826366 | 133586.5750720953 | 134534.14057592695 | 135481.7060797586 | 136429.27158359025 | 137366.75660333855 | 138032.0685528374 | 138697.3805023362 | 139362.692451835 | 140028.00440133383 | 140713.47731899927 | 141197.3405549984 | 141681.20379099753 | 142165.0670269967 | 142648.9302629958 | 143152.9544671616 | 143636.81770316072 | 144120.68093915988 | 144604.54417515904 | 145088.4074111581 | 145572.2706471573 | 146056.1338831564 | 146539.99711915557 | 147023.86035515473 | 147507.72359115383
 |  | TOTAL DE RECEITAS DA TARIFA DE REMUNERAÇÃO |  | 51699269.11834768 | 51947609.19073459 | 52195949.2631215 | 52444289.335508384 | 52692629.40789531 | 52940923.83530923 | 53160994.70680394 | 53381065.57829864 | 53601136.44979335 | 53821207.321288064 | 54041228.67099988 | 54173518.39497182 | 54305808.11894375 | 54438097.842915684 | 54570387.56688761 | 54703401.62541504 | 54762191.12154558 | 54820980.61767611 | 54879770.113806635 | 54938559.609937154 | 54997181.74955353 | 55055971.24568406 | 55114760.74181459 | 55173550.237945125 | 55232339.734075636 | 55291129.23020617 | 55349918.726336695 | 55408708.22246722 | 55467497.71859775 | 55526287.21472829
 |  | Inadimplência |  | 8592166.405066723 | 4940231.595103347 | 3929267.0967158424 | 3416248.293429418 | 3161248.9036283423 | 2963751.308369042 | 2832614.1570129176 | 2844340.3459147643 | 2856066.5348166116 | 2867792.723718459 | 2879516.2739167963 | 2886565.1590442653 | 2893614.0441717342 | 2900662.9292992027 | 2907711.814426671 | 2914799.2947747074 | 2917931.8162773894 | 2921064.337780071 | 2924196.859282752 | 2927329.3807854326 | 2930452.9849148807 | 2933585.506417562 | 2936718.027920244 | 2939850.5494229253 | 2942983.0709256055 | 2946115.592428287 | 2949248.1139309686 | 2952380.6354336496 | 2955513.1569363307 | 2958645.6784390127
 |  | RECEITAS DA TARIFA DE RDO |  | 43107102.71328096 | 47007377.59563124 | 48266682.166405655 | 49028041.042078964 | 49531380.50426697 | 49977172.52694019 | 50328380.54979102 | 50536725.23238388 | 50745069.914976746 | 50953414.59756961 | 51161712.39708308 | 51286953.23592755 | 51412194.074772015 | 51537434.91361648 | 51662675.75246094 | 51788602.33064033 | 51844259.30526819 | 51899916.279896036 | 51955573.25452388 | 52011230.22915172 | 52066728.76463865 | 52122385.73926649 | 52178042.713894345 | 52233699.6885222 | 52289356.66315003 | 52345013.63777788 | 52400670.612405725 | 52456327.58703357 | 52511984.561661415 | 52567641.536289275
 |  | RPU
 |  | Quantidade Coletada RPU (t/ano) |  | 16643.09934255 | 16720.403955785 | 16797.708569019997 | 16875.013182254996 | 16952.31779549 | 17029.559960529998 | 17096.731636964996 | 17163.9033134 | 17231.074989834997 | 17298.24666627 | 17365.294990969996 | 17404.118717514997 | 17442.942444059994 | 17481.76617060499 | 17520.58989715 | 17559.598026079995 | 17575.202792884997 | 17590.807559689994 | 17606.412326495 | 17622.017093299997 | 17637.669817964994 | 17653.27458477 | 17668.879351574997 | 17684.484118379998 | 17700.088885184996 | 17715.693651989997 | 17731.298418795 | 17746.9031856 | 17762.507952404998 | 17778.11271921
 |  | Total |  | 3722524.9477499817 | 3739815.498351199 | 3757106.048952416 | 3774396.599553634 | 3791687.1501548514 | 3808963.7331074337 | 3823987.8723116135 | 3839012.0115157943 | 3854036.1507199747 | 3869060.2899241555 | 3884056.8393206056 | 3892740.455734461 | 3901424.072148316 | 3910107.6885621706 | 3918791.3049760256 | 3927516.1662604697 | 3931006.449683037 | 3934496.7331056036 | 3937987.0165281706 | 3941477.2999507375 | 3944978.310000996 | 3948468.593423563 | 3951958.87684613 | 3955449.160268696 | 3958939.443691263 | 3962429.72711383 | 3965920.0105363964 | 3969410.293958964 | 3972900.57738153 | 3976390.860804096
 |  | Arapuá |  | 29600.260731502003 | 29432.204747030948 | 29264.148762559893 | 29096.092778088834 | 28928.036793617775 | 28759.980809146724 | 28547.10989548338 | 28334.238981820046 | 28121.36806815671 | 27908.497154493372 | 27718.033705426173 | 27471.551594868622 | 27225.069484311076 | 26978.58737375353 | 26732.10526319598 | 26496.8268849365 | 26239.141042080882 | 25981.455199225264 | 25723.76935636964 | 25466.083513514022 | 25185.990206062266 | 24928.304363206644 | 24670.618520351025 | 24412.932677495406 | 24155.246834639784 | 23897.56099178417 | 23639.87514892855 | 23382.189306072927 | 23124.503463217312 | 22866.81762036169
 |  | Coromandel |  | 346348.1330993393 | 346543.0714605726 | 346738.0098218058 | 346932.948183039 | 347127.8865442723 | 347345.75883035647 | 346829.74552120967 | 346313.73221206287 | 345797.71890291607 | 345281.70559376926 | 344765.69228462246 | 343768.0665536053 | 342770.4408225881 | 341772.8150915709 | 340775.1893605538 | 339754.62970468565 | 338321.2594015 | 336887.88909831445 | 335454.51879512885 | 334021.1484919433 | 332599.2451511832 | 331165.87484799756 | 329732.504544812 | 328299.1342416265 | 326865.7639384409 | 325432.3936352553 | 323999.0233320697 | 322565.6530288841 | 321132.2827256985 | 319698.9124225129
 |  | Cruzeiro da Fortaleza |  | 40848.80795876468 | 40893.62288795697 | 40938.43781714925 | 40983.25274634153 | 41028.06767553381 | 41095.29006932223 | 41084.086337024164 | 41072.88260472609 | 41061.67887242802 | 41050.47514012995 | 41016.86394323574 | 40927.23408485118 | 40837.60422646661 | 40747.97436808206 | 40658.34450969748 | 40579.918383611 | 40445.47359603415 | 40311.028808457304 | 40176.58402088046 | 40042.13923330362 | 39907.69444572677 | 39773.24965814993 | 39638.80487057308 | 39504.36008299624 | 39369.91529541939 | 39235.47050784255 | 39101.0257202657 | 38966.58093268886 | 38832.13614511202 | 38697.691357535165
 |  | Guimarânia |  | 97599.70985605136 | 98503.51049852831 | 99407.31114100525 | 100311.11178348218 | 101214.91242595912 | 102107.953536978 | 102893.39933341631 | 103678.84512985458 | 104464.29092629287 | 105249.73672273118 | 106024.42298771141 | 106648.47581227882 | 107272.52863684623 | 107896.58146141363 | 108520.63428598105 | 109166.20617346457 | 109618.10649470304 | 110070.00681594151 | 110521.90713717998 | 110973.80745841845 | 111404.1887167408 | 111856.08903797928 | 112307.98935921775 | 112759.88968045621 | 113211.79000169468 | 113663.69032293315 | 114115.59064417162 | 114567.49096541009 | 115019.39128664856 | 115471.29160788703
 |  | Lagoa Formosa |  | 227206.39349855346 | 228181.08530471966 | 229155.77711088586 | 230130.4689170521 | 231105.16072321826 | 232068.38556695898 | 232630.26672580774 | 233192.14788465647 | 233754.02904350523 | 234315.910202354 | 234900.72528605367 | 235118.59757213792 | 235336.46985822215 | 235554.3421443063 | 235772.21443039057 | 236013.02064132574 | 235875.4170922199 | 235737.81354311405 | 235600.2099940083 | 235462.60644490243 | 235325.00289579664 | 235187.39934669083 | 235049.79579758504 | 234912.19224847917 | 234774.5886993734 | 234636.98515026757 | 234499.38160116173 | 234361.77805205592 | 234224.1745029501 | 234086.57095384426
 |  | Patos de Minas |  | 2440070.89284536 | 2453186.662981436 | 2466302.4331175117 | 2479418.2032535877 | 2492533.9733896637 | 2505635.594906391 | 2518779.662281164 | 2531923.729655937 | 2545067.7970307097 | 2558211.864405483 | 2571327.6345415586 | 2580170.521634382 | 2589013.408727206 | 2597856.295820029 | 2606699.1829128526 | 2615527.9213863276 | 2620861.950880719 | 2626195.98037511 | 2631530.0098695015 | 2636864.0393638927 | 2642183.920238935 | 2647517.9497333267 | 2652851.979227718 | 2658186.0087221083 | 2663520.0382165 | 2668854.067710891 | 2674188.097205282 | 2679522.126699674 | 2684856.1561940648 | 2690190.1856884556
 |  | Presidente Olegário |  | 219156.58587586324 | 218571.77079216353 | 217986.9557084638 | 217402.14062476408 | 216817.32554106435 | 216209.57653251366 | 215189.01687664556 | 214168.45722077737 | 213147.89756490928 | 212127.33790904112 | 211095.31129074752 | 209696.3418748384 | 208297.37245892923 | 206898.4030430201 | 205499.43362711096 | 204077.53028635087 | 202563.8912461869 | 201050.2522060229 | 199536.61316585896 | 198022.97412569498 | 196532.26901038198 | 195018.62997021797 | 193504.99093005402 | 191991.35188989004 | 190477.71284972606 | 188964.07380956205 | 187450.43476939813 | 185936.79572923412 | 184423.15668907014 | 182909.51764890616
 |  | Rio Paranaíba |  | 177198.9703610148 | 178735.54332602973 | 180272.11629104466 | 181808.68925605965 | 183345.26222107458 | 184858.90126123856 | 186074.3992783399 | 187289.8972954413 | 188505.3953125427 | 189720.89332964408 | 190947.85830917087 | 191922.5501153371 | 192897.2419215033 | 193871.9337276695 | 194846.6255338357 | 195832.78430242738 | 196463.46723582904 | 197094.1501692307 | 197724.83310263237 | 198355.51603603404 | 198997.66593186118 | 199628.34886526281 | 200259.03179866448 | 200889.71473206615 | 201520.39766546778 | 202151.08059886948 | 202781.76353227114 | 203412.44646567278 | 204043.12939907445 | 204673.81233247608
 |  | Serra do Salitre |  | 144495.19352353248 | 145768.02635276128 | 147040.85918199006 | 148313.6920112189 | 149586.52484044767 | 150882.29159452743 | 151960.186062523 | 153038.08053051858 | 154115.97499851414 | 155193.8694665097 | 156260.29697207978 | 157017.11649216173 | 157773.93601224374 | 158530.7555323257 | 159287.57505240772 | 160067.32849734067 | 160617.74269376395 | 161168.15689018718 | 161718.57108661046 | 162268.98528303375 | 162842.33340430798 | 163392.74760073124 | 163943.1617971545 | 164493.57599357778 | 165043.99019000103 | 165594.40438642426 | 166144.81858284754 | 166695.23277927082 | 167245.6469756941 | 167796.06117211733
 |  | TOTAL DE RECEITAS DE RPU |  | 3722524.9477499817 | 3739815.498351199 | 3757106.048952416 | 3774396.599553634 | 3791687.1501548514 | 3808963.7331074337 | 3823987.8723116135 | 3839012.0115157943 | 3854036.1507199747 | 3869060.2899241555 | 3884056.8393206056 | 3892740.455734461 | 3901424.072148316 | 3910107.6885621706 | 3918791.3049760256 | 3927516.1662604697 | 3931006.449683037 | 3934496.7331056036 | 3937987.0165281706 | 3941477.2999507375 | 3944978.310000996 | 3948468.593423563 | 3951958.87684613 | 3955449.160268696 | 3958939.443691263 | 3962429.72711383 | 3965920.0105363964 | 3969410.293958964 | 3972900.57738153 | 3976390.860804096
 |  | Receitas com Energia
 |  | Energia gerada pela gaseificação | MWh | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
 |  |  | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
 |  | TOTAL DE RECEITAS ACESSÓRIAS |  | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
 |  | Receita Não Operacional
 |  | Venda dos caminhões  |  | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 7626241.893253908 | 6799518.841762361 | 0 | 0 | 0 | 0 | 0 | 0 | 7266058.959276527 | 0 | 0 | 1682317.9102961456 | 0 | 0 | 0 | 0 | 7266058.959276527 | 0 | 0 | 0 | 0 | 0
 |  | TOTAL DE RECEITAS |  | 46829627.66103094 | 50747193.09398244 | 52023788.21535807 | 52802437.6416326 | 53323067.65442182 | 53786136.26004762 | 54152368.42210264 | 54375737.24389967 | 62225347.95895063 | 61621993.72925612 | 55045769.23640369 | 55179693.69166201 | 55313618.14692033 | 55447542.60217865 | 55581467.057436965 | 55716118.4969008 | 63041324.71422776 | 55834413.013001636 | 55893560.27105205 | 57635025.4393986 | 56011707.07463964 | 56070854.33269005 | 56130001.59074047 | 56189148.84879089 | 63514355.066117816 | 56307443.36489171 | 56366590.62294212 | 56425737.88099253 | 56484885.13904294 | 56544032.39709337
[137 linhas]
